NO_OF_FRAMES	1238
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:09:51.002	4128628.66564140
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
1177	11.76000	384.741	-136.840	829.266	378.370	-238.563	808.217	214.976	-224.350	805.087	230.319	-118.983	831.300	297.516	-290.389	654.698	304.558	-172.136	602.963	511.715	-235.181	596.579	99.594	-231.952	582.282	562.523	-240.381	535.563	46.680	-239.444	510.237	356.826	-325.236	166.595	262.762	-322.719	174.334	618.358	-194.368	279.517	555.953	-232.183	237.197	3.288	-191.913	248.032	58.416	-229.473	212.167	535.711	35.804	277.105	472.927	29.063	308.908	93.206	45.528	263.408	155.530	34.987	297.556	413.138	136.014	291.122	468.968	127.425	303.147	456.161	214.699	279.422	522.111	116.671	285.079	544.011	183.301	278.333	223.565	134.831	295.724	159.016	130.928	304.205	169.548	216.435	271.053	102.767	115.279	276.068	73.595	180.773	263.519
1178	11.77000	384.730	-137.013	829.313	378.341	-238.693	808.220	214.938	-224.431	805.066	230.293	-119.091	831.341	297.509	-290.425	654.669	304.616	-172.261	602.928	511.690	-235.256	596.582	99.592	-232.006	582.281	562.508	-240.462	535.598	46.654	-239.488	510.246	356.853	-325.266	166.604	262.788	-322.743	174.331	618.400	-194.413	279.549	555.997	-232.239	237.245	3.300	-191.910	248.048	58.437	-229.418	212.120	535.708	35.809	277.101	472.999	28.953	308.918	93.241	45.515	263.483	155.578	34.972	297.604	413.228	135.975	291.089	469.055	127.378	303.201	456.233	214.672	279.443	522.173	116.658	285.088	544.071	183.258	278.402	223.684	134.868	295.692	159.059	130.918	304.249	169.596	216.475	271.091	102.819	115.265	276.150	73.645	180.795	263.628
1179	11.78000	384.748	-137.158	829.363	378.312	-238.849	808.161	214.879	-224.572	805.070	230.302	-119.233	831.375	297.467	-290.479	654.637	304.596	-172.312	602.972	511.691	-235.331	596.599	99.579	-232.046	582.273	562.531	-240.534	535.610	46.661	-239.501	510.219	356.862	-325.287	166.588	262.805	-322.763	174.314	618.426	-194.471	279.558	556.046	-232.297	237.222	3.332	-191.881	248.030	58.457	-229.399	212.128	535.830	35.737	277.139	473.061	28.901	308.927	93.328	45.543	263.535	155.634	34.985	297.638	413.277	135.948	291.118	469.080	127.353	303.211	456.288	214.632	279.479	522.217	116.619	285.137	544.131	183.200	278.498	223.704	134.844	295.710	159.130	130.916	304.304	169.617	216.428	271.181	102.862	115.298	276.199	73.609	180.780	263.812
1180	11.79000	384.755	-137.345	829.425	378.287	-238.995	808.170	214.878	-224.668	805.074	230.268	-119.367	831.433	297.479	-290.546	654.611	304.522	-172.425	603.030	511.690	-235.410	596.607	99.553	-232.106	582.279	562.516	-240.596	535.634	46.656	-239.549	510.194	356.886	-325.276	166.590	262.806	-322.789	174.317	618.485	-194.571	279.646	556.074	-232.368	237.295	3.331	-191.863	248.031	58.496	-229.332	212.091	535.864	35.668	277.213	473.081	28.877	308.924	93.356	45.574	263.559	155.675	34.980	297.655	413.341	135.866	291.159	469.151	127.274	303.220	456.312	214.574	279.510	522.275	116.543	285.160	544.205	183.157	278.532	223.779	134.860	295.762	159.181	130.934	304.394	169.659	216.346	271.331	102.925	115.302	276.230	73.667	180.799	263.824
1181	11.80000	384.719	-137.501	829.449	378.281	-239.156	808.139	214.848	-224.805	805.073	230.277	-119.500	831.491	297.459	-290.651	654.601	304.551	-172.538	603.025	511.661	-235.487	596.616	99.569	-232.151	582.246	562.527	-240.657	535.640	46.665	-239.565	510.203	356.893	-325.289	166.572	262.840	-322.805	174.298	618.540	-194.614	279.616	556.135	-232.405	237.264	3.372	-191.811	247.996	58.508	-229.337	212.126	535.947	35.630	277.187	473.188	28.823	308.955	93.388	45.576	263.601	155.718	34.998	297.709	413.407	135.825	291.173	469.231	127.237	303.251	456.387	214.561	279.549	522.321	116.499	285.168	544.258	183.114	278.509	223.797	134.857	295.767	159.240	130.938	304.420	169.745	216.342	271.338	102.960	115.273	276.340	73.801	180.853	263.832
1182	11.81000	384.734	-137.659	829.491	378.261	-239.288	808.135	214.850	-224.946	805.046	230.266	-119.648	831.543	297.405	-290.757	654.566	304.514	-172.543	603.093	511.632	-235.551	596.626	99.588	-232.208	582.226	562.514	-240.736	535.650	46.652	-239.621	510.194	356.912	-325.332	166.597	262.857	-322.814	174.297	618.588	-194.704	279.661	556.153	-232.467	237.318	3.398	-191.781	247.964	58.545	-229.295	212.075	536.036	35.573	277.168	473.293	28.760	309.004	93.445	45.603	263.670	155.731	34.995	297.756	413.482	135.789	291.196	469.301	127.195	303.249	456.475	214.514	279.587	522.411	116.487	285.180	544.315	183.078	278.485	223.899	134.838	295.835	159.304	130.968	304.435	169.864	216.367	271.421	103.015	115.285	276.391	73.886	180.870	263.863
1183	11.82000	384.780	-137.839	829.548	378.270	-239.454	808.105	214.848	-225.082	805.040	230.279	-119.788	831.614	297.379	-290.861	654.556	304.582	-172.706	603.093	511.599	-235.634	596.628	99.562	-232.242	582.214	562.512	-240.807	535.663	46.677	-239.623	510.136	356.909	-325.339	166.565	262.886	-322.841	174.276	618.605	-194.700	279.618	556.234	-232.527	237.320	3.374	-191.775	248.012	58.549	-229.268	212.083	536.111	35.515	277.243	473.416	28.709	309.044	93.494	45.638	263.680	155.775	34.991	297.828	413.590	135.767	291.216	469.419	127.171	303.246	456.590	214.471	279.581	522.464	116.430	285.161	544.467	183.031	278.451	223.958	134.782	295.949	159.376	130.943	304.530	169.986	216.352	271.560	103.106	115.288	276.433	74.133	180.938	263.797
1184	11.83000	384.708	-137.978	829.550	378.281	-239.591	808.086	214.879	-225.214	804.996	230.254	-119.969	831.668	297.406	-290.954	654.526	304.454	-172.773	603.206	511.609	-235.723	596.640	99.551	-232.323	582.217	562.518	-240.876	535.659	46.646	-239.702	510.156	356.939	-325.337	166.546	262.863	-322.860	174.265	618.686	-194.844	279.672	556.281	-232.574	237.314	3.430	-191.696	247.929	58.556	-229.247	212.062	536.204	35.443	277.256	473.463	28.704	309.042	93.566	45.630	263.709	155.819	34.989	297.860	413.682	135.755	291.190	469.495	127.108	303.250	456.760	214.453	279.537	522.569	116.383	285.175	544.638	182.949	278.505	224.077	134.754	296.038	159.474	130.911	304.604	170.117	216.352	271.691	103.208	115.328	276.478	74.293	180.999	263.826
1185	11.84000	384.707	-138.149	829.611	378.270	-239.747	808.046	214.860	-225.374	804.989	230.287	-120.152	831.707	297.393	-291.053	654.494	304.433	-172.820	603.279	511.621	-235.824	596.618	99.549	-232.409	582.181	562.502	-240.984	535.647	46.654	-239.744	510.099	356.923	-325.370	166.545	262.857	-322.884	174.247	618.705	-194.892	279.735	556.313	-232.625	237.344	3.418	-191.677	247.937	58.533	-229.199	212.033	536.265	35.412	277.246	473.528	28.655	309.054	93.628	45.660	263.753	155.872	34.937	297.928	413.782	135.722	291.150	469.628	127.087	303.213	456.897	214.394	279.616	522.656	116.332	285.169	544.813	182.891	278.524	224.232	134.691	296.142	159.564	130.867	304.738	170.234	216.342	271.915	103.289	115.310	276.566	74.540	181.043	263.945
1186	11.85000	384.744	-138.331	829.661	378.275	-239.922	808.043	214.819	-225.533	804.986	230.267	-120.330	831.792	297.384	-291.142	654.469	304.536	-172.893	603.309	511.587	-235.938	596.634	99.562	-232.457	582.171	562.497	-241.071	535.652	46.607	-239.790	510.085	356.916	-325.406	166.549	262.850	-322.886	174.223	618.769	-194.953	279.681	556.382	-232.640	237.312	3.401	-191.629	247.935	58.540	-229.175	212.023	536.382	35.362	277.288	473.588	28.652	309.023	93.737	45.651	263.830	155.956	34.917	297.984	413.883	135.696	291.118	469.724	127.043	303.228	457.092	214.414	279.583	522.770	116.336	285.189	544.928	182.844	278.572	224.333	134.659	296.250	159.661	130.794	304.853	170.274	216.307	272.249	103.423	115.322	276.659	74.668	181.106	264.012
1187	11.86000	384.724	-138.504	829.710	378.261	-240.078	808.040	214.866	-225.645	804.940	230.299	-120.483	831.823	297.363	-291.258	654.457	304.555	-173.010	603.411	511.603	-236.051	596.578	99.533	-232.535	582.145	562.480	-241.210	535.610	46.654	-239.832	510.090	356.883	-325.405	166.521	262.818	-322.886	174.239	618.792	-195.021	279.701	556.419	-232.715	237.302	3.379	-191.605	247.965	58.483	-229.168	212.023	536.424	35.317	277.285	473.664	28.598	309.032	93.789	45.643	263.896	156.051	34.866	298.014	413.979	135.714	291.067	469.797	127.008	303.204	457.192	214.372	279.646	522.839	116.247	285.221	545.004	182.809	278.592	224.462	134.586	296.410	159.765	130.712	305.017	170.369	216.294	272.599	103.529	115.312	276.768	74.754	181.097	264.209
1188	11.87000	384.754	-138.677	829.776	378.260	-240.241	808.010	214.851	-225.826	804.937	230.308	-120.669	831.875	297.355	-291.339	654.433	304.654	-173.125	603.418	511.604	-236.171	596.595	99.557	-232.600	582.120	562.488	-241.322	535.604	46.678	-239.869	510.028	356.871	-325.445	166.515	262.800	-322.906	174.233	618.841	-195.096	279.721	556.420	-232.786	237.338	3.368	-191.554	247.966	58.434	-229.143	212.007	536.499	35.303	277.299	473.783	28.521	309.058	93.905	45.657	263.954	156.159	34.817	298.071	414.082	135.677	291.039	469.895	126.977	303.247	457.310	214.340	279.750	522.905	116.239	285.241	545.054	182.802	278.583	224.550	134.568	296.482	159.920	130.663	305.152	170.469	216.297	272.836	103.676	115.302	276.967	74.865	181.094	264.453
1189	11.88000	384.766	-138.882	829.820	378.264	-240.431	807.995	214.835	-226.008	804.935	230.316	-120.830	831.907	297.348	-291.455	654.387	304.592	-173.136	603.432	511.582	-236.301	596.563	99.555	-232.647	582.093	562.462	-241.455	535.564	46.642	-239.916	510.051	356.843	-325.450	166.516	262.778	-322.920	174.244	618.847	-195.162	279.689	556.436	-232.832	237.301	3.342	-191.523	247.970	58.409	-229.143	212.039	536.594	35.241	277.312	473.865	28.496	309.077	93.972	45.592	264.096	156.280	34.761	298.157	414.222	135.625	291.157	469.977	126.931	303.276	457.361	214.305	279.795	522.965	116.205	285.205	545.093	182.796	278.526	224.688	134.526	296.532	160.010	130.597	305.261	170.505	216.304	273.052	103.779	115.287	277.052	74.907	181.086	264.678
1190	11.89000	384.762	-139.070	829.876	378.263	-240.605	807.957	214.869	-226.131	804.871	230.348	-121.023	831.967	297.315	-291.537	654.350	304.607	-173.212	603.475	511.580	-236.432	596.538	99.538	-232.732	582.109	562.481	-241.595	535.556	46.625	-239.952	510.034	356.800	-325.474	166.512	262.743	-322.936	174.221	618.922	-195.257	279.737	556.460	-232.851	237.274	3.354	-191.489	247.980	58.374	-229.084	211.981	536.683	35.188	277.380	473.896	28.485	309.054	94.037	45.603	264.188	156.362	34.732	298.218	414.251	135.607	291.253	470.065	126.860	303.377	457.492	214.234	279.917	523.055	116.184	285.220	545.110	182.769	278.468	224.784	134.498	296.531	160.111	130.572	305.351	170.548	216.257	273.210	103.792	115.200	277.285	74.982	181.027	264.962
1191	11.90000	384.751	-139.259	829.891	378.234	-240.780	807.922	214.839	-226.288	804.860	230.361	-121.205	832.021	297.293	-291.656	654.328	304.653	-173.332	603.539	511.574	-236.577	596.515	99.559	-232.771	582.090	562.457	-241.713	535.519	46.625	-239.985	510.021	356.761	-325.488	166.529	262.708	-322.940	174.204	618.914	-195.290	279.686	556.478	-232.893	237.237	3.329	-191.458	247.984	58.338	-229.073	211.984	536.719	35.136	277.359	473.949	28.452	309.071	94.119	45.572	264.306	156.459	34.657	298.365	414.332	135.526	291.339	470.112	126.839	303.408	457.499	214.192	280.045	523.134	116.139	285.267	545.162	182.755	278.465	224.873	134.417	296.591	160.223	130.518	305.465	170.630	216.201	273.372	103.909	115.197	277.384	75.146	181.089	265.052
1192	11.91000	384.775	-139.484	829.962	378.245	-240.968	807.905	214.865	-226.418	804.835	230.409	-121.393	832.062	297.294	-291.740	654.299	304.688	-173.407	603.524	511.556	-236.715	596.506	99.545	-232.851	582.067	562.453	-241.855	535.502	46.562	-240.036	510.055	356.761	-325.500	166.499	262.680	-322.966	174.233	618.910	-195.338	279.679	556.510	-232.945	237.266	3.335	-191.399	247.970	58.316	-229.068	211.998	536.735	35.118	277.387	474.015	28.404	309.118	94.214	45.552	264.442	156.488	34.615	298.472	414.445	135.490	291.349	470.169	126.791	303.421	457.566	214.167	280.069	523.202	116.102	285.305	545.199	182.744	278.458	224.997	134.314	296.665	160.349	130.460	305.625	170.821	216.133	273.531	103.994	115.161	277.542	75.310	181.105	265.120
1193	11.92000	384.772	-139.685	829.985	378.235	-241.152	807.882	214.800	-226.589	804.832	230.411	-121.579	832.144	297.284	-291.850	654.279	304.709	-173.535	603.604	511.555	-236.855	596.480	99.524	-232.942	582.069	562.410	-241.983	535.482	46.594	-240.063	510.041	356.746	-325.532	166.496	262.644	-322.980	174.218	618.922	-195.403	279.665	556.515	-232.978	237.216	3.327	-191.390	248.014	58.307	-229.032	211.982	536.775	35.094	277.360	474.074	28.358	309.133	94.275	45.538	264.539	156.530	34.587	298.560	414.495	135.492	291.374	470.222	126.759	303.458	457.620	214.136	280.153	523.252	116.062	285.328	545.236	182.716	278.460	225.186	134.246	296.799	160.444	130.398	305.721	171.036	216.078	273.670	104.118	115.148	277.632	75.500	181.124	265.223
1194	11.93000	384.790	-139.901	830.048	378.210	-241.356	807.870	214.842	-226.722	804.798	230.422	-121.729	832.184	297.285	-291.977	654.282	304.647	-173.543	603.649	511.553	-236.984	596.424	99.538	-232.988	582.072	562.410	-242.110	535.445	46.573	-240.114	510.012	356.712	-325.528	166.478	262.642	-322.991	174.207	618.941	-195.484	279.693	556.510	-233.027	237.178	3.290	-191.364	248.035	58.256	-228.996	211.984	536.807	35.029	277.426	474.097	28.295	309.135	94.360	45.541	264.612	156.603	34.534	298.653	414.558	135.472	291.349	470.273	126.725	303.534	457.690	214.101	280.278	523.317	116.035	285.367	545.249	182.689	278.507	225.360	134.147	296.965	160.632	130.387	305.839	171.226	216.063	273.809	104.254	115.158	277.764	75.663	181.087	265.379
1195	11.94000	384.815	-140.122	830.120	378.234	-241.572	807.872	214.818	-226.889	804.780	230.427	-121.899	832.227	297.277	-292.099	654.265	304.700	-173.667	603.580	511.522	-237.157	596.414	99.519	-233.078	582.093	562.396	-242.248	535.432	46.590	-240.126	510.022	356.702	-325.554	166.470	262.596	-323.018	174.181	618.918	-195.544	279.660	556.468	-233.048	237.155	3.276	-191.299	248.049	58.221	-228.941	212.018	536.903	34.978	277.456	474.129	28.267	309.169	94.437	45.553	264.680	156.666	34.486	298.726	414.588	135.450	291.352	470.281	126.671	303.583	457.760	214.098	280.390	523.405	115.959	285.463	545.264	182.665	278.530	225.481	134.090	297.094	160.722	130.276	306.040	171.361	216.044	273.982	104.383	115.131	277.871	75.922	181.169	265.421
1196	11.95000	384.856	-140.333	830.178	378.206	-241.747	807.852	214.837	-227.064	804.761	230.489	-122.070	832.264	297.253	-292.224	654.273	304.680	-173.757	603.631	511.534	-237.311	596.384	99.532	-233.136	582.117	562.376	-242.379	535.409	46.562	-240.192	510.062	356.660	-325.565	166.485	262.599	-323.036	174.168	618.890	-195.580	279.656	556.443	-233.079	237.186	3.206	-191.290	248.136	58.145	-228.932	212.021	536.924	34.937	277.514	474.140	28.244	309.178	94.556	45.537	264.761	156.777	34.430	298.794	414.624	135.414	291.379	470.368	126.666	303.616	457.826	214.065	280.482	523.423	115.957	285.486	545.297	182.686	278.478	225.615	134.047	297.201	160.779	130.229	306.172	171.431	216.054	274.157	104.504	115.100	277.993	76.052	181.175	265.610
1197	11.96000	384.844	-140.512	830.212	378.229	-241.946	807.836	214.871	-227.205	804.747	230.527	-122.224	832.295	297.252	-292.320	654.235	304.676	-173.821	603.668	511.518	-237.449	596.366	99.521	-233.203	582.123	562.378	-242.513	535.391	46.552	-240.242	510.070	356.627	-325.612	166.485	262.552	-323.046	174.151	618.876	-195.604	279.656	556.416	-233.130	237.148	3.160	-191.236	248.203	58.064	-228.918	212.059	536.940	34.929	277.542	474.136	28.201	309.160	94.647	45.524	264.850	156.860	34.408	298.860	414.648	135.411	291.394	470.372	126.658	303.613	457.877	214.037	280.590	523.425	116.000	285.469	545.321	182.656	278.434	225.724	134.020	297.254	160.966	130.262	306.164	171.532	216.009	274.414	104.623	115.110	278.071	76.182	181.195	265.776
1198	11.97000	384.878	-140.709	830.226	378.217	-242.135	807.805	214.876	-227.354	804.751	230.526	-122.434	832.356	297.229	-292.470	654.207	304.722	-173.851	603.686	511.515	-237.585	596.321	99.505	-233.287	582.157	562.340	-242.633	535.371	46.514	-240.291	510.102	356.581	-325.634	166.453	262.508	-323.058	174.149	618.827	-195.638	279.585	556.409	-233.133	237.107	3.110	-191.200	248.255	57.995	-228.849	212.083	536.953	34.882	277.611	474.153	28.140	309.197	94.749	45.537	264.928	157.004	34.357	298.890	414.650	135.348	291.473	470.388	126.496	303.787	457.848	214.004	280.758	523.440	115.942	285.487	545.339	182.658	278.335	225.870	134.013	297.237	161.009	130.137	306.359	171.613	215.998	274.542	104.744	115.078	278.221	76.297	181.208	265.921
1199	11.98000	384.964	-140.935	830.290	378.235	-242.326	807.786	214.877	-227.507	804.730	230.549	-122.606	832.435	297.224	-292.605	654.161	304.671	-173.978	603.719	511.462	-237.737	596.282	99.477	-233.370	582.151	562.334	-242.770	535.360	46.516	-240.338	510.086	356.535	-325.673	166.459	262.443	-323.089	174.143	618.877	-195.744	279.671	556.390	-233.187	237.099	3.071	-191.106	248.306	57.921	-228.821	212.094	536.946	34.821	277.607	474.160	28.098	309.187	94.793	45.508	265.015	157.113	34.324	298.995	414.626	135.286	291.490	470.370	126.470	303.840	457.836	213.987	280.839	523.478	115.863	285.676	545.319	182.649	278.208	225.955	133.953	297.261	161.123	130.081	306.437	171.716	215.939	274.731	104.828	115.048	278.348	76.485	181.231	266.082
1200	11.99000	385.008	-141.138	830.302	378.237	-242.524	807.767	214.909	-227.645	804.747	230.577	-122.769	832.465	297.213	-292.749	654.118	304.641	-174.111	603.669	511.443	-237.872	596.264	99.485	-233.433	582.140	562.315	-242.920	535.327	46.505	-240.397	510.113	356.481	-325.705	166.434	262.408	-323.117	174.123	618.823	-195.726	279.576	556.377	-233.193	237.015	3.008	-191.055	248.344	57.836	-228.782	212.075	536.907	34.809	277.638	474.101	28.069	309.196	94.869	45.537	265.056	157.180	34.286	299.024	414.582	135.215	291.550	470.307	126.450	303.869	457.760	213.926	280.941	523.381	115.920	285.567	545.206	182.688	278.080	226.053	133.907	297.234	161.324	130.075	306.454	171.844	215.905	274.936	104.917	115.006	278.505	76.635	181.266	266.322
1201	12.00000	385.000	-141.320	830.311	378.252	-242.703	807.751	214.912	-227.783	804.732	230.631	-122.916	832.512	297.191	-292.868	654.103	304.690	-174.144	603.773	511.430	-238.000	596.248	99.472	-233.514	582.146	562.255	-243.028	535.250	46.451	-240.449	510.150	356.414	-325.741	166.409	262.342	-323.130	174.108	618.798	-195.774	279.594	556.368	-233.256	237.026	2.968	-191.015	248.378	57.773	-228.782	212.102	536.891	34.761	277.726	474.077	28.027	309.231	94.913	45.539	265.185	157.250	34.271	299.094	414.473	135.169	291.545	470.231	126.388	303.924	457.720	213.863	281.086	523.426	115.859	285.697	544.927	182.746	277.870	226.206	133.897	297.159	161.344	130.004	306.625	172.006	215.912	274.994	105.055	115.028	278.614	76.832	181.331	266.471
1202	12.01000	385.048	-141.536	830.351	378.259	-242.890	807.745	214.899	-227.969	804.767	230.709	-123.058	832.527	297.169	-292.983	654.093	304.639	-174.227	603.743	511.394	-238.149	596.239	99.448	-233.573	582.134	562.234	-243.115	535.218	46.422	-240.493	510.174	356.361	-325.785	166.412	262.286	-323.166	174.079	618.812	-195.820	279.621	556.367	-233.272	236.956	2.940	-190.971	248.395	57.727	-228.730	212.094	536.857	34.725	277.687	473.996	27.978	309.267	94.956	45.538	265.289	157.294	34.231	299.186	414.396	135.070	291.642	470.138	126.310	303.982	457.551	213.837	281.090	523.334	115.866	285.633	544.636	182.801	277.738	226.227	133.830	297.195	161.476	129.997	306.672	172.123	215.873	275.014	105.131	115.069	278.698	77.022	181.382	266.552
1203	12.02000	385.102	-141.745	830.341	378.267	-243.092	807.731	214.908	-228.124	804.772	230.755	-123.222	832.545	297.157	-293.128	654.084	304.634	-174.315	603.739	511.358	-238.284	596.195	99.422	-233.659	582.149	562.225	-243.252	535.217	46.453	-240.510	510.098	356.301	-325.822	166.426	262.246	-323.191	174.068	618.771	-195.827	279.612	556.369	-233.313	236.965	2.929	-190.920	248.396	57.690	-228.706	212.108	536.788	34.692	277.756	473.969	27.916	309.293	94.997	45.568	265.313	157.303	34.206	299.266	414.272	134.988	291.631	470.012	126.272	304.012	457.409	213.729	281.222	523.221	115.857	285.649	544.354	182.817	277.700	226.284	133.796	297.219	161.521	129.996	306.728	172.212	215.885	275.053	105.204	115.068	278.774	77.154	181.448	266.574
1204	12.03000	385.104	-141.919	830.358	378.274	-243.285	807.733	214.903	-228.276	804.815	230.786	-123.392	832.598	297.118	-293.258	654.080	304.567	-174.400	603.731	511.325	-238.431	596.171	99.417	-233.727	582.165	562.176	-243.356	535.186	46.350	-240.585	510.211	356.264	-325.841	166.389	262.197	-323.214	174.065	618.720	-195.824	279.557	556.349	-233.326	236.948	2.884	-190.879	248.417	57.660	-228.720	212.144	536.744	34.675	277.769	473.922	27.837	309.337	95.033	45.571	265.398	157.337	34.216	299.299	414.171	134.908	291.687	469.911	126.175	304.101	457.259	213.666	281.329	523.147	115.819	285.695	544.131	182.808	277.685	226.354	133.807	297.287	161.544	129.966	306.833	172.263	215.861	275.164	105.301	115.116	278.789	77.268	181.467	266.616
