NO_OF_FRAMES	992
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:08:38.998	4128556.66160880
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
280	2.79000	383.850	-139.218	832.591	372.445	-239.573	808.409	210.151	-218.085	806.491	230.313	-114.407	836.127	294.324	-282.489	655.564	301.289	-162.395	602.479	507.548	-234.465	597.063	98.595	-227.939	586.542	558.825	-248.806	537.755	44.171	-245.809	518.150	354.299	-321.675	167.635	260.406	-318.225	175.164	604.024	-235.164	271.022	533.470	-267.807	236.482	7.602	-228.690	246.390	69.154	-263.306	215.597	539.461	3.195	268.449	481.963	-3.074	308.104	84.329	15.854	252.667	139.501	8.851	298.958	402.904	86.267	308.048	474.030	92.607	306.737	456.995	181.518	294.239	521.987	88.677	277.815	533.108	158.551	268.536	215.857	100.501	303.973	141.991	102.751	294.265	146.900	191.575	279.722	94.318	86.370	259.274	67.765	152.428	249.110
281	2.80000	383.885	-139.365	832.631	372.455	-239.730	808.389	210.184	-218.196	806.495	230.347	-114.538	836.145	294.387	-282.556	655.483	301.252	-162.391	602.503	507.540	-234.567	597.067	98.589	-228.020	586.557	558.790	-248.889	537.764	44.157	-245.845	518.149	354.288	-321.653	167.646	260.406	-318.225	175.164	604.101	-235.204	271.163	533.548	-267.819	236.485	7.467	-228.606	246.433	68.936	-263.257	215.600	539.495	3.213	268.679	481.906	-3.117	308.053	84.305	15.846	252.848	139.625	8.803	298.866	401.879	85.921	305.606	473.857	92.444	306.638	456.744	181.382	293.835	521.813	88.671	277.876	533.092	158.504	268.768	216.344	100.306	303.220	142.260	102.697	294.128	147.232	191.540	279.416	94.296	86.345	259.408	67.743	152.463	249.301
282	2.81000	383.923	-139.519	832.609	372.470	-239.861	808.348	210.186	-218.327	806.492	230.399	-114.663	836.164	294.377	-282.684	655.442	301.207	-162.525	602.442	507.481	-234.668	597.086	98.596	-228.070	586.539	558.766	-248.999	537.804	44.097	-245.907	518.256	354.272	-321.618	167.625	260.385	-318.215	175.140	604.157	-235.159	271.217	533.632	-267.805	236.496	7.236	-228.530	246.521	68.695	-263.247	215.671	539.583	3.191	268.926	481.743	-3.154	307.979	84.212	15.882	252.956	139.785	8.735	298.727	400.837	85.585	303.123	473.536	92.397	306.402	456.407	181.335	293.437	521.713	88.683	277.975	533.047	158.483	269.023	216.634	100.145	302.661	142.514	102.663	293.946	147.434	191.504	279.309	94.282	86.387	259.604	67.705	152.475	249.642
283	2.82000	383.930	-139.674	832.613	372.516	-240.028	808.335	210.195	-218.464	806.524	230.430	-114.797	836.211	294.401	-282.758	655.358	301.192	-162.529	602.501	507.435	-234.765	597.062	98.599	-228.154	586.532	558.732	-249.076	537.804	44.121	-245.948	518.214	354.277	-321.607	167.646	260.377	-318.216	175.150	604.200	-235.116	271.278	533.726	-267.756	236.521	7.008	-228.432	246.602	68.423	-263.173	215.690	539.703	3.214	269.128	481.618	-3.220	307.938	84.106	15.907	253.138	139.919	8.706	298.534	400.059	85.113	300.805	473.184	92.320	306.129	455.950	181.260	292.972	521.618	88.715	278.052	532.995	158.476	269.287	217.052	100.032	301.775	142.746	102.606	293.791	147.673	191.541	279.184	94.264	86.429	259.745	67.536	152.438	250.234
284	2.83000	383.912	-139.796	832.598	372.511	-240.170	808.296	210.220	-218.607	806.537	230.456	-114.936	836.261	294.398	-282.863	655.326	301.169	-162.635	602.537	507.410	-234.898	597.099	98.605	-228.270	586.525	558.698	-249.163	537.824	44.100	-246.021	518.241	354.266	-321.558	167.643	260.389	-318.189	175.139	604.290	-235.092	271.414	533.860	-267.747	236.508	6.755	-228.298	246.727	68.118	-263.079	215.705	539.827	3.257	269.319	481.491	-3.263	307.751	83.942	15.939	253.340	140.128	8.698	298.227	399.425	84.778	299.059	472.821	92.257	305.623	455.473	181.108	292.647	521.450	88.795	278.033	532.746	158.484	269.695	217.275	99.899	301.096	142.920	102.603	293.661	147.823	191.489	279.086	94.192	86.460	259.910	67.376	152.434	250.772
285	2.84000	383.978	-139.945	832.630	372.541	-240.308	808.275	210.233	-218.751	806.527	230.410	-115.141	836.318	294.415	-283.001	655.267	301.237	-162.644	602.593	507.371	-235.001	597.095	98.624	-228.360	586.508	558.670	-249.276	537.851	44.042	-246.089	518.234	354.276	-321.537	167.633	260.379	-318.178	175.168	604.399	-235.041	271.468	534.013	-267.674	236.513	6.529	-228.161	246.789	67.813	-262.993	215.705	539.952	3.248	269.465	481.435	-3.354	307.592	83.812	16.039	253.452	140.183	8.690	298.077	399.162	84.394	298.078	472.530	92.140	305.244	454.826	180.997	292.094	521.333	88.835	278.018	532.672	158.497	269.930	217.727	99.791	300.154	143.127	102.628	293.467	147.945	191.461	279.015	94.051	86.466	260.156	67.228	152.544	251.261
286	2.85000	383.986	-140.100	832.619	372.553	-240.453	808.244	210.257	-218.893	806.530	230.441	-115.282	836.325	294.358	-283.103	655.250	301.155	-162.787	602.604	507.367	-235.113	597.093	98.618	-228.457	586.485	558.630	-249.365	537.857	44.045	-246.173	518.242	354.299	-321.483	167.609	260.395	-318.168	175.125	604.478	-234.997	271.533	534.162	-267.652	236.527	6.278	-228.091	246.892	67.515	-262.942	215.735	540.048	3.287	269.559	481.374	-3.342	307.398	83.578	16.066	253.684	140.362	8.695	297.760	398.911	84.205	297.421	472.306	92.143	304.868	454.401	180.887	291.693	521.255	88.892	277.950	532.565	158.550	270.069	217.871	99.723	299.380	143.217	102.595	293.309	148.059	191.507	278.890	93.913	86.521	260.359	66.908	152.586	251.898
287	2.86000	383.989	-140.267	832.579	372.553	-240.596	808.222	210.238	-219.078	806.539	230.460	-115.437	836.350	294.283	-283.240	655.278	301.149	-162.856	602.612	507.305	-235.213	597.090	98.610	-228.524	586.456	558.585	-249.440	537.875	44.051	-246.220	518.212	354.286	-321.458	167.609	260.421	-318.156	175.129	604.666	-235.005	271.651	534.305	-267.648	236.540	6.107	-227.954	246.922	67.244	-262.858	215.756	540.155	3.284	269.590	481.300	-3.332	307.210	83.359	16.145	253.826	140.414	8.692	297.517	398.903	84.066	297.022	472.135	92.139	304.570	454.200	180.879	291.321	521.220	88.870	277.834	532.434	158.527	269.974	218.167	99.652	298.257	143.328	102.574	293.087	148.088	191.538	278.763	93.718	86.605	260.578	66.703	152.672	252.430
288	2.87000	384.006	-140.419	832.613	372.558	-240.741	808.179	210.243	-219.244	806.537	230.446	-115.632	836.396	294.181	-283.390	655.316	301.129	-162.905	602.654	507.295	-235.285	597.066	98.602	-228.628	586.437	558.576	-249.538	537.876	44.021	-246.275	518.189	354.293	-321.458	167.624	260.415	-318.139	175.139	604.742	-234.893	271.665	534.476	-267.662	236.570	5.898	-227.844	246.968	66.979	-262.758	215.767	540.208	3.308	269.569	481.266	-3.319	307.021	83.094	16.225	253.985	140.454	8.728	297.207	398.756	83.929	296.636	472.131	92.126	304.262	454.267	180.836	290.888	521.068	88.953	277.534	532.342	158.501	269.729	218.292	99.555	297.370	143.469	102.655	292.819	148.074	191.553	278.683	93.521	86.685	260.762	66.358	152.686	253.078
289	2.88000	383.989	-140.559	832.600	372.579	-240.907	808.166	210.230	-219.417	806.556	230.458	-115.793	836.415	294.132	-283.490	655.310	301.085	-163.009	602.661	507.253	-235.379	597.066	98.594	-228.709	586.408	558.545	-249.572	537.853	43.996	-246.327	518.165	354.305	-321.434	167.610	260.425	-318.140	175.115	604.870	-234.856	271.699	534.696	-267.669	236.531	5.721	-227.749	247.009	66.719	-262.676	215.732	540.223	3.301	269.532	481.209	-3.309	306.805	82.911	16.307	254.094	140.450	8.755	296.940	398.659	83.832	296.057	472.099	92.143	304.030	454.221	180.872	290.587	521.097	88.929	277.431	532.360	158.476	269.559	218.460	99.617	296.335	143.737	102.910	292.313	148.086	191.660	278.430	93.269	86.787	260.972	66.555	153.431	252.964
290	2.89000	383.958	-140.734	832.610	372.555	-241.045	808.135	210.244	-219.583	806.550	230.454	-115.956	836.445	294.155	-283.585	655.263	301.131	-163.084	602.742	507.259	-235.434	597.055	98.578	-228.799	586.410	558.544	-249.609	537.849	43.967	-246.404	518.147	354.307	-321.415	167.634	260.418	-318.134	175.134	605.041	-234.864	271.788	534.892	-267.690	236.542	5.542	-227.684	247.046	66.546	-262.586	215.740	540.316	3.311	269.516	481.203	-3.344	306.603	82.602	16.367	254.212	140.544	8.824	296.511	398.550	83.759	295.690	472.064	92.119	303.871	454.193	180.851	290.394	521.196	88.865	277.430	532.439	158.455	269.512	218.559	99.579	295.418	143.760	102.938	292.122	147.980	191.754	278.201	93.000	86.857	261.185	66.328	153.651	253.296
291	2.90000	383.941	-140.861	832.602	372.597	-241.175	808.075	210.230	-219.767	806.574	230.427	-116.144	836.492	294.217	-283.652	655.155	301.036	-163.121	602.746	507.236	-235.494	597.032	98.568	-228.915	586.397	558.527	-249.647	537.840	43.958	-246.471	518.143	354.314	-321.418	167.649	260.417	-318.124	175.130	605.123	-234.787	271.804	535.046	-267.697	236.571	5.439	-227.599	247.075	66.397	-262.509	215.711	540.420	3.284	269.589	481.166	-3.393	306.442	82.312	16.398	254.426	140.545	8.888	296.303	398.343	83.628	295.005	471.961	92.126	303.569	454.151	180.771	290.195	521.297	88.923	277.420	532.557	158.460	269.647	218.627	99.680	294.509	143.781	102.994	291.880	147.911	191.852	277.899	92.738	86.929	261.385	65.876	153.658	253.892
292	2.91000	383.934	-141.035	832.640	372.591	-241.310	808.066	210.236	-219.942	806.557	230.404	-116.340	836.520	294.266	-283.710	655.099	301.066	-163.119	602.817	507.231	-235.537	597.011	98.570	-228.973	586.359	558.533	-249.687	537.801	43.959	-246.517	518.085	354.293	-321.365	167.624	260.422	-318.111	175.111	605.207	-234.767	271.843	535.213	-267.662	236.498	5.274	-227.572	247.152	66.246	-262.417	215.705	540.508	3.283	269.673	481.066	-3.405	306.212	82.098	16.536	254.539	140.536	8.929	296.104	398.321	83.548	294.078	471.896	92.105	303.319	454.107	180.755	289.991	521.350	88.927	277.483	532.657	158.474	269.961	218.655	99.592	293.811	143.681	103.112	291.613	147.839	192.039	277.597	92.479	86.990	261.560	65.382	153.638	254.505
293	2.92000	383.861	-141.126	832.651	372.608	-241.437	808.013	210.236	-220.117	806.552	230.354	-116.526	836.560	294.273	-283.797	655.050	301.049	-163.147	602.720	507.186	-235.573	596.994	98.580	-229.053	586.355	558.534	-249.695	537.785	43.970	-246.604	518.102	354.313	-321.354	167.621	260.422	-318.087	175.120	605.334	-234.729	271.878	535.331	-267.686	236.545	5.156	-227.492	247.164	66.108	-262.345	215.711	540.610	3.287	269.797	480.996	-3.469	306.024	81.821	16.590	254.737	140.555	8.983	295.785	398.159	83.406	292.994	471.788	91.962	303.289	454.112	180.707	289.862	521.391	88.847	277.688	532.862	158.454	270.409	218.683	99.746	292.836	143.670	103.185	291.439	147.688	191.944	277.582	92.230	87.069	261.777	65.151	153.807	254.817
294	2.93000	383.884	-141.279	832.712	372.621	-241.554	807.971	210.249	-220.304	806.534	230.354	-116.717	836.615	294.255	-283.869	655.015	301.051	-163.198	602.789	507.197	-235.614	596.964	98.589	-229.155	586.326	558.518	-249.708	537.750	43.956	-246.667	518.059	354.298	-321.322	167.641	260.406	-318.089	175.149	605.386	-234.728	271.912	535.452	-267.669	236.518	5.031	-227.438	247.184	65.968	-262.261	215.643	540.735	3.283	269.924	480.879	-3.456	305.710	81.597	16.649	254.926	140.568	9.025	295.535	398.053	83.416	291.850	471.704	91.956	302.997	454.108	180.685	289.733	521.433	88.891	277.836	533.081	158.449	270.952	218.657	99.767	292.017	143.674	103.214	291.360	147.568	192.006	277.577	91.938	87.064	262.089	64.493	153.603	255.833
295	2.94000	383.845	-141.393	832.745	372.646	-241.684	807.937	210.255	-220.473	806.535	230.299	-116.921	836.706	294.263	-283.919	654.995	301.072	-163.193	602.810	507.187	-235.648	596.950	98.599	-229.277	586.309	558.501	-249.737	537.747	44.001	-246.758	518.053	354.297	-321.326	167.649	260.400	-318.054	175.119	605.423	-234.664	271.919	535.573	-267.673	236.525	4.899	-227.398	247.244	65.818	-262.181	215.625	540.855	3.253	270.074	480.714	-3.446	305.379	81.359	16.702	255.140	140.590	9.056	295.220	397.979	83.293	290.843	471.596	91.898	302.934	454.114	180.702	289.633	521.454	88.917	277.983	533.265	158.439	271.515	218.743	99.911	291.057	143.673	103.235	291.169	147.465	192.075	277.518	91.666	87.172	262.323	64.263	153.761	256.289
296	2.95000	383.804	-141.512	832.798	372.686	-241.778	807.898	210.271	-220.633	806.525	230.289	-117.100	836.759	294.301	-283.943	654.925	301.001	-163.183	602.822	507.172	-235.670	596.934	98.585	-229.351	586.281	558.504	-249.729	537.734	43.945	-246.857	518.071	354.284	-321.322	167.635	260.404	-318.048	175.115	605.538	-234.682	272.023	535.671	-267.650	236.512	4.751	-227.332	247.281	65.651	-262.125	215.664	540.955	3.267	270.229	480.625	-3.489	305.094	81.175	16.762	255.289	140.686	9.073	294.901	397.956	83.229	289.767	471.517	91.837	302.816	454.154	180.710	289.513	521.495	88.921	278.153	533.520	158.441	272.209	218.706	99.935	290.271	143.694	103.251	291.022	147.366	192.098	277.481	91.391	87.196	262.676	63.630	153.574	257.429
297	2.96000	383.799	-141.621	832.863	372.705	-241.890	807.871	210.258	-220.810	806.517	230.260	-117.229	836.815	294.371	-283.958	654.868	301.056	-163.201	602.874	507.155	-235.705	596.920	98.615	-229.431	586.240	558.480	-249.772	537.712	43.997	-246.898	517.967	354.281	-321.318	167.659	260.399	-318.035	175.120	605.656	-234.666	272.081	535.784	-267.636	236.450	4.557	-227.304	247.389	65.483	-262.060	215.626	541.046	3.276	270.348	480.573	-3.529	304.845	80.951	16.770	255.517	140.897	9.083	294.518	397.905	83.271	289.032	471.440	91.904	302.589	454.218	180.712	289.333	521.720	89.001	278.348	533.746	158.452	272.647	218.820	100.072	289.147	143.765	103.273	290.924	147.280	192.139	277.449	91.156	87.201	263.047	63.455	153.767	257.981
298	2.97000	383.767	-141.731	832.898	372.706	-241.984	807.814	210.313	-220.910	806.477	230.220	-117.424	836.924	294.350	-284.016	654.867	300.956	-163.229	602.867	507.128	-235.726	596.892	98.611	-229.482	586.198	558.476	-249.785	537.692	43.984	-247.009	517.992	354.261	-321.304	167.644	260.394	-318.022	175.124	605.726	-234.615	272.097	535.912	-267.616	236.463	4.441	-227.211	247.403	65.329	-262.001	215.598	541.175	3.281	270.503	480.566	-3.588	304.664	80.764	16.838	255.732	140.979	9.082	294.209	397.939	83.359	288.224	471.405	91.869	302.453	454.232	180.737	289.105	521.772	89.040	278.557	533.916	158.450	273.073	218.900	100.029	288.040	143.876	103.240	290.766	147.254	192.171	277.442	91.000	87.247	263.452	62.991	153.679	259.193
299	2.98000	383.759	-141.869	832.905	372.713	-242.091	807.767	210.300	-221.054	806.448	230.203	-117.566	836.966	294.344	-284.034	654.855	300.972	-163.233	602.932	507.094	-235.736	596.899	98.619	-229.574	586.138	558.426	-249.805	537.675	43.983	-247.071	517.948	354.273	-321.287	167.644	260.377	-318.034	175.141	605.814	-234.615	272.191	536.001	-267.582	236.429	4.301	-227.137	247.450	65.149	-261.994	215.656	541.257	3.297	270.582	480.447	-3.531	304.457	80.572	16.889	255.974	141.160	9.089	293.883	397.960	83.367	287.526	471.459	91.768	302.478	454.200	180.788	288.951	521.836	88.943	278.816	534.069	158.446	273.708	219.040	99.921	286.950	143.978	103.237	290.616	147.264	192.183	277.369	90.839	87.271	263.920	62.814	153.691	260.111
300	2.99000	383.747	-141.937	832.964	372.752	-242.182	807.730	210.317	-221.190	806.460	230.144	-117.749	837.062	294.352	-284.087	654.814	300.932	-163.207	602.885	507.076	-235.753	596.898	98.630	-229.651	586.104	558.419	-249.809	537.660	43.957	-247.158	517.921	354.244	-321.314	167.629	260.361	-318.045	175.121	605.871	-234.563	272.157	536.098	-267.575	236.455	4.135	-227.060	247.527	64.935	-261.918	215.575	541.352	3.287	270.739	480.343	-3.523	304.222	80.449	16.962	256.158	141.316	9.093	293.567	397.950	83.430	286.727	471.352	91.803	302.243	454.228	180.801	288.765	521.868	88.931	278.986	534.164	158.397	274.283	219.403	100.002	285.523	144.221	103.271	290.297	147.369	192.355	277.031	90.720	87.359	264.270	62.590	153.710	261.049
301	3.00000	383.730	-142.054	833.005	372.746	-242.252	807.704	210.315	-221.307	806.441	230.176	-117.867	837.107	294.369	-284.082	654.777	300.913	-163.235	602.972	507.060	-235.775	596.889	98.610	-229.714	586.083	558.372	-249.830	537.677	43.951	-247.225	517.888	354.248	-321.300	167.630	260.355	-318.041	175.135	605.906	-234.480	272.201	536.203	-267.523	236.454	4.011	-226.944	247.527	64.722	-261.808	215.524	541.423	3.330	270.823	480.234	-3.495	304.044	80.267	17.025	256.402	141.455	9.101	293.222	397.904	83.437	285.867	471.301	91.802	302.108	454.261	180.787	288.546	521.855	88.999	279.107	534.345	158.357	274.760	219.709	99.938	284.061	144.427	103.288	290.074	147.550	192.384	276.732	90.660	87.464	264.561	62.644	153.981	261.624
302	3.01000	383.735	-142.146	833.048	372.764	-242.325	807.681	210.308	-221.453	806.467	230.142	-118.015	837.200	294.287	-284.177	654.823	300.898	-163.225	602.946	507.051	-235.788	596.901	98.617	-229.761	586.020	558.349	-249.819	537.658	44.008	-247.274	517.842	354.237	-321.320	167.629	260.349	-318.061	175.145	606.040	-234.498	272.276	536.303	-267.498	236.438	3.852	-226.832	247.544	64.537	-261.722	215.497	541.486	3.344	270.994	480.135	-3.491	303.865	80.134	17.086	256.560	141.570	9.094	292.837	397.876	83.439	284.820	471.261	91.786	301.910	454.275	180.780	288.357	521.903	88.971	279.311	534.542	158.326	275.280	220.019	99.763	282.756	144.587	103.250	289.910	147.855	192.438	276.274	90.590	87.547	264.829	62.346	153.899	262.552
303	3.02000	383.723	-142.211	833.069	372.786	-242.406	807.658	210.311	-221.542	806.452	230.140	-118.131	837.223	294.308	-284.203	654.810	300.943	-163.179	602.969	507.038	-235.777	596.900	98.647	-229.793	585.952	558.354	-249.808	537.691	44.010	-247.301	517.761	354.245	-321.309	167.632	260.336	-318.055	175.134	606.064	-234.389	272.312	536.418	-267.467	236.498	3.733	-226.735	247.592	64.346	-261.645	215.487	541.549	3.350	271.174	480.044	-3.480	303.720	79.956	17.159	256.777	141.670	9.117	292.557	397.834	83.441	283.565	471.070	91.850	301.674	454.274	180.810	288.111	521.985	88.984	279.489	534.672	158.345	275.807	220.353	99.587	281.223	144.903	103.291	289.568	148.205	192.328	275.892	90.545	87.667	265.031	62.577	154.132	262.965
304	3.03000	383.672	-142.289	833.083	372.787	-242.471	807.647	210.321	-221.623	806.466	230.106	-118.256	837.293	294.307	-284.204	654.782	300.886	-163.228	603.005	507.049	-235.790	596.919	98.628	-229.862	585.930	558.337	-249.825	537.711	43.992	-247.348	517.697	354.229	-321.311	167.632	260.352	-318.048	175.131	606.147	-234.352	272.388	536.527	-267.415	236.486	3.591	-226.612	247.593	64.167	-261.539	215.361	541.575	3.350	271.362	479.890	-3.478	303.538	79.866	17.300	256.907	141.761	9.154	292.208	397.717	83.455	282.152	470.955	91.902	301.517	454.275	180.829	287.861	522.070	89.041	279.730	534.911	158.232	276.551	220.372	99.417	280.120	145.333	103.528	288.805	148.667	192.278	275.299	90.599	87.781	265.132	62.745	154.327	263.468
305	3.04000	383.655	-142.360	833.088	372.782	-242.532	807.641	210.325	-221.690	806.465	230.081	-118.337	837.329	294.270	-284.248	654.790	300.843	-163.132	603.016	507.227	-235.583	597.058	98.648	-229.905	585.867	558.320	-249.785	537.716	44.047	-247.348	517.642	354.234	-321.330	167.625	260.338	-318.043	175.103	606.219	-234.278	272.464	536.644	-267.400	236.523	3.463	-226.504	247.625	64.007	-261.458	215.384	541.628	3.340	271.604	479.800	-3.541	303.413	79.747	17.377	257.034	141.896	9.135	291.835	397.632	83.454	280.437	470.797	91.920	301.324	454.074	180.894	287.290	522.018	89.019	279.948	535.067	158.136	277.149	220.654	99.273	278.748	145.627	103.372	288.488	149.235	192.260	274.504	90.627	87.847	265.310	62.864	154.416	264.079
306	3.05000	383.690	-142.435	833.135	372.803	-242.593	807.620	210.301	-221.769	806.447	230.088	-118.410	837.365	294.211	-284.295	654.811	300.850	-163.188	603.024	507.197	-235.597	597.080	98.644	-229.959	585.833	558.333	-249.783	537.727	44.034	-247.396	517.596	354.202	-321.323	167.612	260.330	-318.072	175.107	606.290	-234.177	272.587	536.784	-267.330	236.504	3.311	-226.419	247.666	63.831	-261.358	215.323	541.615	3.365	271.836	479.633	-3.588	303.286	79.681	17.465	257.156	142.067	9.163	291.520	397.546	83.441	278.618	470.559	91.936	301.062	454.089	180.830	286.737	521.998	89.018	280.186	535.265	158.037	278.020	220.861	99.164	277.319	145.967	103.485	287.908	149.658	192.297	273.569	90.673	87.889	265.471	62.878	154.325	264.920
307	3.06000	383.664	-142.499	833.137	372.787	-242.665	807.602	210.284	-221.843	806.448	230.098	-118.477	837.385	294.216	-284.310	654.788	300.857	-163.273	602.994	507.207	-235.583	597.102	98.648	-230.005	585.786	558.314	-249.759	537.769	44.047	-247.406	517.538	354.211	-321.315	167.605	260.335	-318.067	175.121	606.403	-234.106	272.698	536.903	-267.320	236.532	3.224	-226.252	247.599	63.628	-261.243	215.323	541.613	3.360	272.126	479.332	-3.600	303.115	79.671	17.544	257.212	142.298	9.181	291.155	397.492	83.383	276.742	470.387	91.847	300.950	454.031	180.831	286.399	521.992	88.822	280.652	535.356	157.902	278.749	220.936	98.994	276.140	146.277	103.446	287.379	150.014	192.291	272.724	90.771	87.933	265.672	62.939	154.278	265.602
308	3.07000	383.668	-142.564	833.163	372.795	-242.703	807.585	210.280	-221.900	806.454	230.060	-118.562	837.411	294.199	-284.348	654.790	300.829	-163.180	602.988	507.190	-235.568	597.084	98.661	-230.029	585.739	558.335	-249.740	537.777	44.041	-247.434	517.478	354.223	-321.322	167.615	260.324	-318.066	175.104	606.522	-234.002	272.762	537.044	-267.279	236.533	3.088	-226.155	247.732	63.466	-261.155	215.181	541.619	3.362	272.371	479.018	-3.590	302.902	79.632	17.570	257.333	142.542	9.147	290.771	397.468	83.329	274.930	470.153	91.779	300.656	453.730	180.903	285.730	521.909	88.789	280.940	535.581	157.768	279.440	221.271	98.994	274.870	146.591	103.471	286.898	150.264	192.208	272.087	90.833	87.967	265.830	62.907	154.275	266.204
